"id","student_name","admission_date","major","gpa","email","phone","address","city","state","zip_code","country","enrollment_status","tuition_paid","scholarship","date_of_birth","emergency_contact","emergency_phone","academic_advisor","graduation_year","last_updated"
914,"Student 914","2025-08-15","History","1.96","student914@example.com","(869) 677-0079","914 Main St","Phoenix","AZ","25214","USA","On-Leave","45524.93",False,"1995-07-13","Contact 914","(151) 442-8634","Advisor 5",2026,"2025-08-20 00:13:10.943657"
915,"Student 915","2025-04-01","Computer Science","3.91","student915@example.com","(733) 994-2187","915 Main St","New York","NY","37119","USA","Full-Time","13562.13",True,"1995-12-01","Contact 915","(486) 101-6853","Advisor 6",2027,"2025-08-20 00:13:10.943657"
916,"Student 916","2024-09-11","Mathematics","3.38","student916@example.com","(846) 251-2537","916 Main St","Los Angeles","CA","76943","USA","Part-Time","46972.90",False,"1995-05-15","Contact 916","(515) 394-8370","Advisor 7",2024,"2025-08-20 00:13:10.943657"
917,"Student 917","2024-10-25","Physics","3.94","student917@example.com","(158) 193-4292","917 Main St","Chicago","IL","55757","USA","On-Leave","4291.76",False,"1995-03-28","Contact 917","(749) 840-3427","Advisor 8",2025,"2025-08-20 00:13:10.943657"
918,"Student 918","2024-11-15","Biology","2.75","student918@example.com","(801) 974-1934","918 Main St","Houston","TX","11704","USA","Full-Time","16615.43",False,"1995-01-06","Contact 918","(758) 146-5315","Advisor 9",2026,"2025-08-20 00:13:10.943657"
919,"Student 919","2025-02-03","History","0.08","student919@example.com","(311) 508-1579","919 Main St","Phoenix","AZ","74353","USA","Part-Time","10629.29",False,"1995-12-30","Contact 919","(438) 468-8305","Advisor 10",2027,"2025-08-20 00:13:10.943657"
920,"Student 920","2024-11-13","Computer Science","2.97","student920@example.com","(527) 610-4700","920 Main St","New York","NY","27664","USA","On-Leave","29494.37",True,"1995-03-16","Contact 920","(194) 672-0686","Advisor 1",2024,"2025-08-20 00:13:10.943657"
921,"Student 921","2024-09-16","Mathematics","3.83","student921@example.com","(921) 402-8802","921 Main St","Los Angeles","CA","84295","USA","Full-Time","1768.77",False,"1995-10-20","Contact 921","(724) 368-6759","Advisor 2",2025,"2025-08-20 00:13:10.943657"
922,"Student 922","2024-11-09","Physics","1.24","student922@example.com","(290) 391-9583","922 Main St","Chicago","IL","09257","USA","Part-Time","26334.07",False,"1995-09-15","Contact 922","(443) 962-6262","Advisor 3",2026,"2025-08-20 00:13:10.943657"
923,"Student 923","2024-09-12","Biology","1.70","student923@example.com","(431) 212-6223","923 Main St","Houston","TX","61509","USA","On-Leave","35141.79",False,"1995-07-04","Contact 923","(236) 817-5643","Advisor 4",2027,"2025-08-20 00:13:10.943657"
924,"Student 924","2024-08-23","History","3.89","student924@example.com","(968) 787-5368","924 Main St","Phoenix","AZ","90306","USA","Full-Time","2402.79",False,"1995-07-25","Contact 924","(182) 517-7702","Advisor 5",2024,"2025-08-20 00:13:10.943657"
925,"Student 925","2024-10-15","Computer Science","2.32","student925@example.com","(402) 577-5660","925 Main St","New York","NY","32986","USA","Part-Time","28942.70",True,"1995-06-01","Contact 925","(643) 777-0813","Advisor 6",2025,"2025-08-20 00:13:10.943657"
926,"Student 926","2024-12-09","Mathematics","1.56","student926@example.com","(125) 606-5498","926 Main St","Los Angeles","CA","80003","USA","On-Leave","21922.42",False,"1995-10-12","Contact 926","(519) 238-4860","Advisor 7",2026,"2025-08-20 00:13:10.943657"
927,"Student 927","2025-06-25","Physics","3.74","student927@example.com","(905) 905-9850","927 Main St","Chicago","IL","30295","USA","Full-Time","17611.35",False,"1995-02-24","Contact 927","(737) 546-2051","Advisor 8",2027,"2025-08-20 00:13:10.943657"
928,"Student 928","2024-11-05","Biology","2.49","student928@example.com","(986) 623-1885","928 Main St","Houston","TX","39709","USA","Part-Time","6417.96",False,"1995-06-29","Contact 928","(382) 779-1657","Advisor 9",2024,"2025-08-20 00:13:10.943657"
929,"Student 929","2024-10-10","History","3.00","student929@example.com","(372) 504-3413","929 Main St","Phoenix","AZ","61464","USA","On-Leave","20314.01",False,"1995-11-27","Contact 929","(800) 396-9826","Advisor 10",2025,"2025-08-20 00:13:10.943657"
930,"Student 930","2025-03-28","Computer Science","1.08","student930@example.com","(833) 375-7049","930 Main St","New York","NY","60743","USA","Full-Time","1971.84",True,"1995-03-08","Contact 930","(928) 438-3622","Advisor 1",2026,"2025-08-20 00:13:10.943657"
931,"Student 931","2025-03-07","Mathematics","2.14","student931@example.com","(900) 415-7602","931 Main St","Los Angeles","CA","91698","USA","Part-Time","39331.36",False,"1995-08-25","Contact 931","(710) 293-4515","Advisor 2",2027,"2025-08-20 00:13:10.943657"
932,"Student 932","2025-05-01","Physics","0.16","student932@example.com","(493) 155-7197","932 Main St","Chicago","IL","17179","USA","On-Leave","37257.20",False,"1995-07-31","Contact 932","(961) 589-4013","Advisor 3",2024,"2025-08-20 00:13:10.943657"
933,"Student 933","2024-08-29","Biology","0.14","student933@example.com","(136) 708-1517","933 Main St","Houston","TX","44678","USA","Full-Time","28555.48",False,"1995-04-02","Contact 933","(564) 618-9923","Advisor 4",2025,"2025-08-20 00:13:10.943657"
934,"Student 934","2025-07-19","History","2.49","student934@example.com","(986) 815-5280","934 Main St","Phoenix","AZ","93534","USA","Part-Time","15507.85",False,"1995-06-12","Contact 934","(645) 830-6092","Advisor 5",2026,"2025-08-20 00:13:10.943657"
935,"Student 935","2025-01-14","Computer Science","1.29","student935@example.com","(493) 372-8268","935 Main St","New York","NY","86094","USA","On-Leave","23699.51",True,"1995-03-19","Contact 935","(489) 240-8394","Advisor 6",2027,"2025-08-20 00:13:10.943657"
936,"Student 936","2025-01-26","Mathematics","1.04","student936@example.com","(110) 218-0167","936 Main St","Los Angeles","CA","60384","USA","Full-Time","22525.67",False,"1995-03-13","Contact 936","(504) 963-5078","Advisor 7",2024,"2025-08-20 00:13:10.943657"
937,"Student 937","2025-02-14","Physics","1.76","student937@example.com","(281) 244-0592","937 Main St","Chicago","IL","37011","USA","Part-Time","36062.18",False,"1995-06-22","Contact 937","(713) 527-7830","Advisor 8",2025,"2025-08-20 00:13:10.943657"
938,"Student 938","2025-03-14","Biology","3.49","student938@example.com","(608) 740-5722","938 Main St","Houston","TX","70355","USA","On-Leave","37865.11",False,"1995-05-31","Contact 938","(290) 176-9257","Advisor 9",2026,"2025-08-20 00:13:10.943657"
939,"Student 939","2024-12-06","History","1.69","student939@example.com","(499) 466-3729","939 Main St","Phoenix","AZ","46642","USA","Full-Time","47656.68",False,"1995-01-01","Contact 939","(964) 217-0704","Advisor 10",2027,"2025-08-20 00:13:10.943657"
940,"Student 940","2024-10-15","Computer Science","0.38","student940@example.com","(324) 584-9178","940 Main St","New York","NY","46666","USA","Part-Time","11993.01",True,"1995-02-16","Contact 940","(360) 128-9091","Advisor 1",2024,"2025-08-20 00:13:10.943657"
941,"Student 941","2025-08-10","Mathematics","0.84","student941@example.com","(742) 809-5856","941 Main St","Los Angeles","CA","92228","USA","On-Leave","48872.86",False,"1995-04-03","Contact 941","(191) 427-2885","Advisor 2",2025,"2025-08-20 00:13:10.943657"
942,"Student 942","2025-02-21","Physics","1.04","student942@example.com","(130) 254-9641","942 Main St","Chicago","IL","86547","USA","Full-Time","5649.13",False,"1995-12-08","Contact 942","(258) 549-4577","Advisor 3",2026,"2025-08-20 00:13:10.943657"
943,"Student 943","2025-01-03","Biology","0.94","student943@example.com","(893) 896-0384","943 Main St","Houston","TX","58069","USA","Part-Time","33863.50",False,"1995-08-28","Contact 943","(552) 872-2432","Advisor 4",2027,"2025-08-20 00:13:10.943657"
944,"Student 944","2024-11-20","History","0.42","student944@example.com","(847) 931-1547","944 Main St","Phoenix","AZ","49117","USA","On-Leave","7447.27",False,"1995-10-15","Contact 944","(310) 306-2906","Advisor 5",2024,"2025-08-20 00:13:10.943657"
945,"Student 945","2025-03-09","Computer Science","1.04","student945@example.com","(144) 577-4281","945 Main St","New York","NY","94019","USA","Full-Time","6493.55",True,"1995-09-03","Contact 945","(778) 711-5691","Advisor 6",2025,"2025-08-20 00:13:10.943657"
946,"Student 946","2025-05-18","Mathematics","3.98","student946@example.com","(626) 712-0335","946 Main St","Los Angeles","CA","97533","USA","Part-Time","47806.51",False,"1995-12-02","Contact 946","(607) 401-8575","Advisor 7",2026,"2025-08-20 00:13:10.943657"
947,"Student 947","2025-05-01","Physics","0.48","student947@example.com","(210) 803-0869","947 Main St","Chicago","IL","19633","USA","On-Leave","4046.26",False,"1995-11-23","Contact 947","(788) 727-0904","Advisor 8",2027,"2025-08-20 00:13:10.943657"
948,"Student 948","2025-08-09","Biology","1.02","student948@example.com","(152) 969-5934","948 Main St","Houston","TX","86986","USA","Full-Time","27341.01",False,"1995-09-01","Contact 948","(545) 145-9586","Advisor 9",2024,"2025-08-20 00:13:10.943657"
949,"Student 949","2025-04-07","History","2.96","student949@example.com","(654) 139-4644","949 Main St","Phoenix","AZ","39737","USA","Part-Time","8800.79",False,"1995-03-21","Contact 949","(433) 888-1537","Advisor 10",2025,"2025-08-20 00:13:10.943657"
950,"Student 950","2024-10-14","Computer Science","2.54","student950@example.com","(550) 848-3981","950 Main St","New York","NY","21007","USA","On-Leave","32755.34",True,"1995-02-04","Contact 950","(572) 911-8108","Advisor 1",2026,"2025-08-20 00:13:10.943657"
951,"Student 951","2024-09-05","Mathematics","2.45","student951@example.com","(136) 214-7116","951 Main St","Los Angeles","CA","67943","USA","Full-Time","5707.96",False,"1995-12-07","Contact 951","(361) 675-2498","Advisor 2",2027,"2025-08-20 00:13:10.943657"
952,"Student 952","2024-10-05","Physics","0.31","student952@example.com","(615) 914-3250","952 Main St","Chicago","IL","88370","USA","Part-Time","34876.60",False,"1995-05-18","Contact 952","(626) 194-9889","Advisor 3",2024,"2025-08-20 00:13:10.943657"
953,"Student 953","2024-10-29","Biology","0.58","student953@example.com","(892) 760-6366","953 Main St","Houston","TX","69019","USA","On-Leave","29024.69",False,"1995-11-22","Contact 953","(849) 864-1469","Advisor 4",2025,"2025-08-20 00:13:10.943657"
954,"Student 954","2025-06-08","History","1.34","student954@example.com","(242) 264-3909","954 Main St","Phoenix","AZ","86974","USA","Full-Time","5061.02",False,"1995-07-04","Contact 954","(462) 107-6847","Advisor 5",2026,"2025-08-20 00:13:10.943657"
955,"Student 955","2024-08-27","Computer Science","0.70","student955@example.com","(163) 673-9428","955 Main St","New York","NY","72915","USA","Part-Time","9826.29",True,"1995-07-15","Contact 955","(344) 924-8349","Advisor 6",2027,"2025-08-20 00:13:10.943657"
956,"Student 956","2025-07-19","Mathematics","3.66","student956@example.com","(385) 225-2412","956 Main St","Los Angeles","CA","07889","USA","On-Leave","6565.65",False,"1995-08-31","Contact 956","(516) 758-5811","Advisor 7",2024,"2025-08-20 00:13:10.943657"
957,"Student 957","2025-01-04","Physics","1.01","student957@example.com","(166) 355-9168","957 Main St","Chicago","IL","20491","USA","Full-Time","34523.76",False,"1995-12-11","Contact 957","(522) 686-9929","Advisor 8",2025,"2025-08-20 00:13:10.943657"
958,"Student 958","2025-01-01","Biology","0.27","student958@example.com","(947) 766-8440","958 Main St","Houston","TX","93184","USA","Part-Time","45023.20",False,"1995-11-04","Contact 958","(433) 801-8963","Advisor 9",2026,"2025-08-20 00:13:10.943657"
959,"Student 959","2025-03-07","History","2.86","student959@example.com","(461) 244-3358","959 Main St","Phoenix","AZ","04773","USA","On-Leave","37719.57",False,"1995-10-05","Contact 959","(671) 760-1456","Advisor 10",2027,"2025-08-20 00:13:10.943657"
960,"Student 960","2025-03-04","Computer Science","3.29","student960@example.com","(139) 467-1260","960 Main St","New York","NY","76838","USA","Full-Time","19485.90",True,"1995-09-06","Contact 960","(831) 185-3204","Advisor 1",2024,"2025-08-20 00:13:10.943657"
961,"Student 961","2024-11-11","Mathematics","0.05","student961@example.com","(522) 642-6106","961 Main St","Los Angeles","CA","25247","USA","Part-Time","32206.11",False,"1995-04-19","Contact 961","(662) 531-2459","Advisor 2",2025,"2025-08-20 00:13:10.943657"
962,"Student 962","2025-05-13","Physics","2.96","student962@example.com","(579) 112-9576","962 Main St","Chicago","IL","21848","USA","On-Leave","30606.65",False,"1995-01-17","Contact 962","(197) 858-2087","Advisor 3",2026,"2025-08-20 00:13:10.943657"
963,"Student 963","2025-04-01","Biology","3.80","student963@example.com","(975) 410-8217","963 Main St","Houston","TX","32938","USA","Full-Time","43836.46",False,"1995-03-22","Contact 963","(505) 747-1395","Advisor 4",2027,"2025-08-20 00:13:10.943657"
964,"Student 964","2025-08-15","History","1.97","student964@example.com","(952) 906-5577","964 Main St","Phoenix","AZ","53487","USA","Part-Time","18411.87",False,"1995-06-11","Contact 964","(694) 306-3985","Advisor 5",2024,"2025-08-20 00:13:10.943657"
965,"Student 965","2024-12-12","Computer Science","0.38","student965@example.com","(182) 891-4066","965 Main St","New York","NY","50174","USA","On-Leave","48695.04",True,"1995-12-27","Contact 965","(160) 179-1183","Advisor 6",2025,"2025-08-20 00:13:10.943657"
966,"Student 966","2025-03-10","Mathematics","2.38","student966@example.com","(437) 379-4456","966 Main St","Los Angeles","CA","36206","USA","Full-Time","39029.64",False,"1995-02-01","Contact 966","(171) 838-8639","Advisor 7",2026,"2025-08-20 00:13:10.943657"
967,"Student 967","2024-10-17","Physics","1.00","student967@example.com","(820) 689-2968","967 Main St","Chicago","IL","20245","USA","Part-Time","34633.98",False,"1995-08-16","Contact 967","(633) 991-5489","Advisor 8",2027,"2025-08-20 00:13:10.943657"
968,"Student 968","2025-02-07","Biology","0.31","student968@example.com","(240) 996-6536","968 Main St","Houston","TX","35008","USA","On-Leave","15283.23",False,"1995-08-15","Contact 968","(428) 214-4473","Advisor 9",2024,"2025-08-20 00:13:10.943657"
969,"Student 969","2024-09-16","History","2.81","student969@example.com","(737) 419-1140","969 Main St","Phoenix","AZ","92500","USA","Full-Time","5759.61",False,"1995-12-07","Contact 969","(565) 397-9681","Advisor 10",2025,"2025-08-20 00:13:10.943657"
970,"Student 970","2025-05-06","Computer Science","2.72","student970@example.com","(406) 344-0292","970 Main St","New York","NY","85262","USA","Part-Time","10005.20",True,"1995-08-14","Contact 970","(405) 447-6981","Advisor 1",2026,"2025-08-20 00:13:10.943657"
971,"Student 971","2024-08-27","Mathematics","0.26","student971@example.com","(324) 764-8725","971 Main St","Los Angeles","CA","60993","USA","On-Leave","10794.98",False,"1995-04-28","Contact 971","(310) 503-9222","Advisor 2",2027,"2025-08-20 00:13:10.943657"
972,"Student 972","2025-08-07","Physics","2.97","student972@example.com","(888) 323-9917","972 Main St","Chicago","IL","76048","USA","Full-Time","36343.88",False,"1995-01-09","Contact 972","(232) 453-5968","Advisor 3",2024,"2025-08-20 00:13:10.943657"
973,"Student 973","2025-01-06","Biology","3.03","student973@example.com","(378) 571-3152","973 Main St","Houston","TX","20195","USA","Part-Time","36838.65",False,"1995-02-16","Contact 973","(785) 661-5203","Advisor 4",2025,"2025-08-20 00:13:10.943657"
974,"Student 974","2024-10-13","History","0.02","student974@example.com","(897) 260-4204","974 Main St","Phoenix","AZ","51833","USA","On-Leave","23225.99",False,"1995-10-04","Contact 974","(746) 469-0722","Advisor 5",2026,"2025-08-20 00:13:10.943657"
975,"Student 975","2025-06-12","Computer Science","0.34","student975@example.com","(224) 363-9270","975 Main St","New York","NY","46745","USA","Full-Time","2509.79",True,"1995-12-09","Contact 975","(128) 617-2970","Advisor 6",2027,"2025-08-20 00:13:10.943657"
976,"Student 976","2024-10-28","Mathematics","1.43","student976@example.com","(904) 976-8423","976 Main St","Los Angeles","CA","48771","USA","Part-Time","41561.27",False,"1995-12-01","Contact 976","(643) 793-3385","Advisor 7",2024,"2025-08-20 00:13:10.943657"
977,"Student 977","2025-05-17","Physics","1.42","student977@example.com","(907) 132-0087","977 Main St","Chicago","IL","21637","USA","On-Leave","46296.76",False,"1995-06-15","Contact 977","(984) 928-3342","Advisor 8",2025,"2025-08-20 00:13:10.943657"
978,"Student 978","2024-12-25","Biology","3.48","student978@example.com","(542) 983-6289","978 Main St","Houston","TX","07022","USA","Full-Time","13277.79",False,"1995-08-04","Contact 978","(465) 744-2941","Advisor 9",2026,"2025-08-20 00:13:10.943657"
